0 0 8.85398051e-88
1 0 4.02485001e-86
2 0 1.71370827e-84
3 0 6.83607350e-83
4 0 2.55545022e-81
5 0 8.95424307e-80
6 0 2.94172871e-78
7 0 9.06362259e-77
8 0 2.61963785e-75
9 0 7.10456273e-74
10 0 1.80845659e-72
11 0 4.32188298e-71
12 0 9.69958494e-70
13 0 2.04489522e-68
14 0 4.05089214e-67
15 0 7.54253495e-66
16 0 1.32037603e-64
17 0 2.17379923e-63
18 0 3.36675667e-62
19 0 4.90687040e-61
20 0 6.73176633e-60
21 0 8.69594833e-59
22 0 1.05803729e-57
23 0 1.21287028e-56
24 0 1.31036061e-55
25 0 1.33464108e-54
26 0 1.28194561e-53
27 0 1.16155685e-52
28 0 9.93141780e-52
29 0 8.01522598e-51
30 0 6.10783540e-50
31 0 4.39600808e-49
32 0 2.97865622e-48
33 0 1.89334274e-47
34 0 1.13783771e-46
35 0 6.46695623e-46
36 0 3.47706218e-45
37 0 1.76905045e-44
38 0 8.51928368e-44
39 0 3.88434894e-43
40 0 1.67725814e-42
41 0 6.86055175e-42
42 0 2.65890632e-41
43 0 9.76642031e-41
44 0 3.40059978e-40
45 0 1.12268588e-39
46 0 3.51506800e-39
47 0 1.04391939e-38
48 0 2.94128848e-38
49 0 7.86356864e-38
50 0 1.99517583e-37
51 0 4.80489496e-37
52 0 1.09845723e-36
53 0 2.38411654e-36
54 0 4.91313224e-36
55 0 9.61413966e-36
56 0 1.78653017e-35
57 0 3.15266340e-35
58 0 5.28352558e-35
59 0 8.40916252e-35
60 0 1.27104285e-34
61 0 1.82445815e-34
62 0 2.48687264e-34
63 0 3.21877530e-34
64 0 3.95556678e-34
65 0 4.61490909e-34
66 0 5.11094747e-34
67 0 5.37233568e-34
68 0 5.35895661e-34
69 0 5.07197505e-34
70 0 4.55376707e-34
71 0 3.87767434e-34
72 0 3.13099102e-34
73 0 2.39661839e-34
74 0 1.73865297e-34
75 0 1.19511127e-34
76 0 7.78151406e-35
77 0 4.79793001e-35
78 0 2.80057133e-35
79 0 1.54705855e-35
80 0 8.08527223e-36
81 0 3.99638289e-36
82 0 1.86757300e-36
83 0 8.24853443e-37
84 0 3.44201608e-37
85 0 1.35653817e-37
86 0 5.04752627e-38
87 0 1.77253860e-38
88 0 5.87253342e-39
89 0 1.83488767e-39
90 0 5.40491504e-40
91 0 1.50039257e-40
92 0 3.92373012e-41
93 0 9.66303812e-42
94 0 2.24022480e-42
95 0 4.88738952e-43
96 0 1.00303291e-43
97 0 1.93576771e-44
98 0 3.51188119e-45
99 0 5.98722350e-46
100 0 9.58876829e-47
101 0 1.44213751e-47
102 0 2.03617038e-48
103 0 2.69801686e-49
104 0 3.35397878e-50
105 0 3.91044024e-51
106 0 4.27472232e-52
107 0 4.38002906e-53
108 0 4.20538292e-54
109 0 3.78241328e-55
110 0 3.18599786e-56
111 0 2.51255759e-57
112 0 1.85466035e-58
113 0 1.28108259e-59
114 0 8.27834631e-61
115 0 5.00329217e-62
116 0 2.82754017e-63
117 0 1.49382555e-64
118 0 7.37614382e-66
119 0 3.40329900e-67
120 0 1.46695745e-68
121 0 5.90594778e-70
122 0 2.22037774e-71
123 0 7.79367458e-73
124 0 2.55359009e-74
125 0 7.80856708e-76
126 0 2.22803903e-77
127 0 5.93099870e-79
0 1 3.89031003e-86
1 1 1.74992249e-84
2 1 7.37211440e-83
3 1 2.90945648e-81
4 1 1.07593945e-79
5 1 3.72933432e-78
6 1 1.21186824e-76
7 1 3.69296254e-75
8 1 1.05561693e-73
9 1 2.83118321e-72
10 1 7.12655610e-71
11 1 1.68408160e-69
12 1 3.73715790e-68
13 1 7.79003582e-67
14 1 1.52575037e-65
15 1 2.80867413e-64
16 1 4.86096295e-63
17 1 7.91183012e-62
18 1 1.21142675e-60
19 1 1.74548450e-59
20 1 2.36737813e-58
21 1 3.02334161e-57
22 1 3.63672787e-56
23 1 4.12168856e-55
24 1 4.40268625e-54
25 1 4.43380298e-53
26 1 4.21103979e-52
27 1 3.77307093e-51
28 1 3.19030068e-50
29 1 2.54646334e-49
30 1 1.91933217e-48
31 1 1.36649134e-47
32 1 9.19271795e-47
33 1 5.82446491e-46
34 1 3.46340152e-45
35 1 1.94797298e-44
36 1 1.03663459e-43
37 1 5.22105759e-43
38 1 2.48946645e-42
39 1 1.12406499e-41
40 1 4.80765511e-41
41 1 1.94826520e-40
42 1 7.48252710e-40
43 1 2.72422309e-39
44 1 9.40449910e-39
45 1 3.07912449e-38
46 1 9.56340402e-38
47 1 2.81826194e-37
48 1 7.88166960e-37
49 1 2.09219290e-36
50 1 5.27235136e-36
51 1 1.26151424e-35
52 1 2.86631901e-35
53 1 6.18520124e-35
54 1 1.26772551e-34
55 1 2.46817744e-34
56 1 4.56496280e-34
57 1 8.02102540e-34
58 1 1.33896222e-33
59 1 2.12352958e-33
60 1 3.19961198e-33
61 1 4.58009348e-33
62 1 6.22830600e-33
63 1 8.04555772e-33
64 1 9.87180419e-33
65 1 1.15039286e-32
66 1 1.27306866e-32
67 1 1.33767918e-32
68 1 1.33437219e-32
69 1 1.26342461e-32
70 1 1.13522978e-32
71 1 9.67804448e-33
72 1 7.82638052e-33
73 1 6.00201464e-33
74 1 4.36397818e-33
75 1 3.00744713e-33
76 1 1.96389379e-33
77 1 1.21481952e-33
78 1 7.11612328e-34
79 1 3.94614132e-34
80 1 2.07087838e-34
81 1 1.02811306e-34
82 1 4.82702614e-35
83 1 2.14247688e-35
84 1 8.98655142e-36
85 1 3.56082813e-36
86 1 1.33238240e-36
87 1 4.70613381e-37
88 1 1.56853358e-37
89 1 4.93121142e-38
90 1 1.46177167e-38
91 1 4.08420520e-39
92 1 1.07516238e-39
93 1 2.66573007e-40
94 1 6.22260159e-41
95 1 1.36703892e-41
96 1 2.82542409e-42
97 1 5.49190228e-43
98 1 1.00355863e-43
99 1 1.72341532e-44
100 1 2.78043707e-45
101 1 4.21272530e-46
102 1 5.99230168e-47
103 1 7.99946131e-48
104 1 1.00189710e-48
105 1 1.17690745e-49
106 1 1.29623167e-50
107 1 1.33816986e-51
108 1 1.29448858e-52
109 1 1.17305007e-53
110 1 9.95501997e-55
111 1 7.90958758e-56
112 1 5.88211419e-57
113 1 4.09322565e-58
114 1 2.66463772e-59
115 1 1.62233828e-60
116 1 9.23567797e-62
117 1 4.91492004e-63
118 1 2.44446267e-64
119 1 1.13598173e-65
120 1 4.93156398e-67
121 1 1.99954157e-68
122 1 7.57039059e-70
123 1 2.67584167e-71
124 1 8.82818633e-73
125 1 2.71812008e-74
126 1 7.80856708e-76
127 1 2.09267327e-77
0 2 1.60102229e-84
1 2 7.12568431e-83
2 2 2.96998857e-81
3 2 1.15955448e-79
4 2 4.24176587e-78
5 2 1.45423360e-76
6 2 4.67377947e-75
7 2 1.40852722e-73
8 2 3.98147054e-72
9 2 1.05590064e-70
10 2 2.62800222e-69
11 2 6.14009569e-68
12 2 1.34709007e-66
13 2 2.77598595e-65
14 2 5.37484247e-64
15 2 9.78075511e-63
16 2 1.67328175e-61
17 2 2.69208746e-60
18 2 4.07443534e-59
19 2 5.80283165e-58
20 2 7.77936451e-57
21 2 9.82015509e-56
22 2 1.16762164e-54
23 2 1.30808471e-53
24 2 1.38121313e-52
25 2 1.37504967e-51
26 2 1.29107409e-50
27 2 1.14367220e-49
28 2 9.56119614e-49
29 2 7.54615508e-48
30 2 5.62450566e-47
31 2 3.96031683e-46
32 2 2.63513905e-45
33 2 1.65746860e-44
34 2 9.82321607e-44
35 2 5.46628058e-43
36 2 2.87847142e-42
37 2 1.43481626e-41
38 2 6.77213064e-41
39 2 3.02744834e-40
40 2 1.28225774e-39
41 2 5.14686366e-39
42 2 1.95837902e-38
43 2 7.06564301e-38
44 2 2.41778324e-37
45 2 7.84872384e-37
46 2 2.41767048e-36
47 2 7.06816419e-36
48 2 1.96162994e-35
49 2 5.16906490e-35
50 2 1.29350637e-34
51 2 3.07437944e-34
52 2 6.94132493e-34
53 2 1.48894886e-33
54 2 3.03472032e-33
55 2 5.87760327e-33
56 2 1.08182691e-32
57 2 1.89241419e-32
58 2 3.14624169e-32
59 2 4.97156836e-32
60 2 7.46654110e-32
61 2 1.06576304e-31
62 2 1.44576780e-31
63 2 1.86382769e-31
64 2 2.28321075e-31
65 2 2.65750500e-31
66 2 2.93857009e-31
67 2 3.08652094e-31
68 2 3.07894846e-31
69 2 2.91646048e-31
70 2 2.62266370e-31
71 2 2.23854819e-31
72 2 1.81311168e-31
73 2 1.39317804e-31
74 2 1.01530248e-31
75 2 7.01564043e-32
76 2 4.59507294e-32
77 2 2.85190576e-32
78 2 1.67669775e-32
79 2 9.33481232e-33
80 2 4.91968788e-33
81 2 2.45356000e-33
82 2 1.15751206e-33
83 2 5.16373077e-34
84 2 2.17744810e-34
85 2 8.67586896e-35
86 2 3.26506769e-35
87 2 1.16015822e-35
88 2 3.89062152e-36
89 2 1.23091448e-36
90 2 3.67260458e-37
91 2 1.03297150e-37
92 2 2.73779801e-38
93 2 6.83510565e-39
94 2 1.60676673e-39
95 2 3.55515552e-40
96 2 7.40113959e-41
97 2 1.44914123e-41
98 2 2.66768733e-42
99 2 4.61544359e-43
100 2 7.50223894e-44
101 2 1.14528722e-44
102 2 1.64147334e-45
103 2 2.20801358e-46
104 2 2.78659321e-47
105 2 3.29843332e-48
106 2 3.66071151e-49
107 2 3.80812635e-50
108 2 3.71204043e-51
109 2 3.38953470e-52
110 2 2.89845885e-53
111 2 2.32044129e-54
112 2 1.73872232e-55
113 2 1.21907084e-56
114 2 7.99562940e-58
115 2 4.90444984e-59
116 2 2.81276718e-60
117 2 1.50791887e-61
118 2 7.55475907e-63
119 2 3.53640759e-64
120 2 1.54634522e-65
121 2 6.31479394e-67
122 2 2.40784939e-68
123 2 8.57093725e-70
124 2 2.84754237e-71
125 2 8.82818633e-73
126 2 2.55359009e-74
127 2 6.89018120e-76
0 3 6.17271285e-83
1 3 2.71814331e-81
2 3 1.12079367e-79
3 3 4.32859006e-78
4 3 1.56619929e-76
5 3 5.31057520e-75
6 3 1.68789796e-73
7 3 5.03012661e-72
8 3 1.40591700e-70
9 3 3.68646680e-69
10 3 9.07098792e-68
11 3 2.09516429e-66
12 3 4.54389496e-65
13 3 9.25581115e-64
14 3 1.77136382e-62
15 3 3.18596468e-61
16 3 5.38701957e-60
17 3 8.56577547e-59
18 3 1.28124751e-57
19 3 1.80337791e-56
20 3 2.38928717e-55
21 3 2.98070953e-54
22 3 3.50254433e-53
23 3 3.87796896e-52
24 3 4.04693901e-51
25 3 3.98195496e-50
26 3 3.69538512e-49
27 3 3.23566476e-48
28 3 2.67395946e-47
29 3 2.08631901e-46
30 3 1.53740464e-45
31 3 1.07034518e-44
32 3 7.04261201e-44
33 3 4.38089773e-43
34 3 2.57724695e-42
35 3 1.42927172e-41
36 3 7.44571300e-41
37 3 3.67228108e-40
38 3 1.71529768e-39
39 3 7.59014983e-39
40 3 3.18272346e-38
41 3 1.26506375e-37
42 3 4.76776198e-37
43 3 1.70421807e-36
44 3 5.77909375e-36
45 3 1.85964136e-35
46 3 5.67988378e-35
47 3 1.64699031e-34
48 3 4.53501572e-34
49 3 1.18601843e-33
50 3 2.94653252e-33
51 3 6.95526490e-33
52 3 1.56015262e-32
53 3 3.32607735e-32
54 3 6.74004126e-32
55 3 1.29838282e-31
56 3 2.37787859e-31
57 3 4.14048719e-31
58 3 6.85499947e-31
59 3 1.07911568e-30
60 3 1.61523023e-30
61 3 2.29878700e-30
62 3 3.11059583e-30
63 3 4.00167954e-30
64 3 4.89394215e-30
65 3 5.68915482e-30
66 3 6.28571085e-30
67 3 6.59955953e-30
68 3 6.58349632e-30
69 3 6.23875222e-30
70 3 5.61498003e-30
71 3 4.79854529e-30
72 3 3.89292000e-30
73 3 2.99731115e-30
74 3 2.18956260e-30
75 3 1.51713403e-30
76 3 9.96774718e-31
77 3 6.20777553e-31
78 3 3.66348856e-31
79 3 2.04796431e-31
80 3 1.08408398e-31
81 3 5.43196129e-32
82 3 2.57537340e-32
83 3 1.15490704e-32
84 3 4.89675055e-33
85 3 1.96223826e-33
86 3 7.42857094e-34
87 3 2.65579342e-34
88 3 8.96279895e-35
89 3 2.85415665e-35
90 3 8.57276941e-36
91 3 2.42771888e-36
92 3 6.47940265e-37
93 3 1.62913571e-37
94 3 3.85738486e-38
95 3 8.59748373e-39
96 3 1.80311540e-39
97 3 3.55698957e-40
98 3 6.59756936e-41
99 3 1.15017910e-41
100 3 1.88394211e-42
101 3 2.89823355e-43
102 3 4.18609418e-44
103 3 5.67470649e-45
104 3 7.21753114e-46
105 3 8.60993679e-47
106 3 9.63020764e-48
107 3 1.00961850e-48
108 3 9.91812845e-50
109 3 9.12685188e-51
110 3 7.86506751e-52
111 3 6.34524904e-53
112 3 4.79112477e-54
113 3 3.38493181e-55
114 3 2.23702188e-56
115 3 1.38256572e-57
116 3 7.98890165e-59
117 3 4.31486937e-60
118 3 2.17783053e-61
119 3 1.02696557e-62
120 3 4.52340505e-64
121 3 1.86062190e-65
122 3 7.14565218e-67
123 3 2.56169527e-68
124 3 8.57093725e-70
125 3 2.67584167e-71
126 3 7.79367458e-73
127 3 2.11736071e-74
0 4 2.23007724e-81
1 4 9.71532165e-80
2 4 3.96284584e-78
3 4 1.51384543e-76
4 4 5.41743677e-75
5 4 1.81660166e-73
6 4 5.70948155e-72
